w1,w2,w3,w4,w5,w6,op_vout,op_satlist,op_gain,op_gain_db,op_inmin,op_inmax,op_outmin,op_outmax,dc_outmin,dc_outmax,dc_inmin,dc_inmax,tran_gain,tran_gain_db,ac_gain,ac_gain_db,ac_GBP,
9e-06,9e-06,3.9e-06,3.9e-06,8e-06,4e-06,1.19705e+00,6,2.30394e+01,2.72494e+01,6.44287e-01,2.10353e+00,9.41204e-01,1.67537e+00,4.16413e-01,1.74286e+00,4.70000e-01,1.67000e+00,2.10498e+01,2.64650e+01,2.27620e+01,2.71442e+01,5.77969e+08,
9e-06,9e-06,3.9e-06,3.9e-06,8e-06,6e-06,1.22474e+00,4,2.27007e+01,2.71208e+01,5.99179e-01,2.10802e+00,9.23834e-01,1.69402e+00,4.32369e-01,1.73834e+00,4.50000e-01,1.69000e+00,2.07699e+01,2.63487e+01,2.24440e+01,2.70220e+01,4.15956e+08,
9e-06,9e-06,3.9e-06,3.9e-06,8e-06,8e-06,1.24232e+00,4,2.24543e+01,2.70260e+01,5.70702e-01,2.10861e+00,9.12952e-01,1.70493e+00,4.43746e-01,1.74540e+00,4.40000e-01,1.69000e+00,2.05538e+01,2.62578e+01,2.22082e+01,2.69303e+01,2.99358e+08,
9e-06,9e-06,3.9e-06,3.9e-06,8e-06,1e-05,1.25503e+00,4,2.22719e+01,2.69551e+01,5.50327e-01,2.10781e+00,9.05303e-01,1.71227e+00,4.52585e-01,1.75020e+00,4.30000e-01,1.70000e+00,2.03844e+01,2.61860e+01,2.20322e+01,2.68611e+01,2.40410e+08,
9e-06,9e-06,3.9e-06,3.9e-06,1e-05,2e-06,1.11432e+00,6,2.34545e+01,2.74045e+01,7.51197e-01,2.07294e+00,9.65196e-01,1.61439e+00,3.80853e-01,1.73503e+00,5.10000e-01,1.63000e+00,2.13462e+01,2.65864e+01,2.30982e+01,2.72716e+01,1.11588e+09,
9e-06,9e-06,3.9e-06,3.9e-06,1e-05,4e-06,1.17993e+00,6,2.32025e+01,2.73107e+01,6.55209e-01,2.09894e+00,9.34978e-01,1.66319e+00,4.07695e-01,1.74852e+00,4.80000e-01,1.67000e+00,2.11779e+01,2.65177e+01,2.29101e+01,2.72005e+01,7.19686e+08,
9e-06,9e-06,3.9e-06,3.9e-06,1e-05,6e-06,1.20997e+00,4,2.28914e+01,2.71934e+01,6.09580e-01,2.10612e+00,9.19439e-01,1.68426e+00,4.23568e-01,1.74783e+00,4.60000e-01,1.68000e+00,2.09296e+01,2.64152e+01,2.26240e+01,2.70914e+01,4.64159e+08,
9e-06,9e-06,3.9e-06,3.9e-06,1e-05,8e-06,1.22877e+00,4,2.26456e+01,2.70997e+01,5.80822e-01,2.10832e+00,9.09511e-01,1.69660e+00,4.34897e-01,1.73986e+00,4.50000e-01,1.69000e+00,2.07225e+01,2.63289e+01,2.23914e+01,2.70016e+01,3.72759e+08,
9e-06,9e-06,3.9e-06,3.9e-06,1e-05,1e-05,1.24225e+00,4,2.24552e+01,2.70263e+01,5.60265e-01,2.10862e+00,9.02452e-01,1.70490e+00,4.43711e-01,1.74537e+00,4.40000e-01,1.69000e+00,2.05545e+01,2.62581e+01,2.22090e+01,2.69306e+01,2.99358e+08,
9e-06,9e-06,4.2e-06,4.2e-06,2e-06,2e-06,1.24697e+00,4,2.23551e+01,2.69875e+01,6.70743e-01,2.11102e+00,1.01765e+00,1.70767e+00,4.44379e-01,1.74699e+00,4.30000e-01,1.70000e+00,2.04662e+01,2.62207e+01,2.21123e+01,2.68927e+01,2.99358e+08,
9e-06,9e-06,4.2e-06,4.2e-06,2e-06,4e-06,1.28413e+00,4,2.18564e+01,2.67916e+01,5.81156e-01,2.10449e+00,9.65254e-01,1.72696e+00,4.71962e-01,1.75978e+00,4.00000e-01,1.71000e+00,1.99543e+01,2.60007e+01,2.16276e+01,2.67002e+01,1.55052e+08,
9e-06,9e-06,4.2e-06,4.2e-06,2e-06,6e-06,1.30383e+00,4,2.16474e+01,2.67081e+01,5.38040e-01,2.09718e+00,9.41850e-01,1.73510e+00,4.88022e-01,1.74738e+00,3.90000e-01,1.71000e+00,1.96688e+01,2.58756e+01,2.14217e+01,2.66171e+01,1.11588e+08,
9e-06,9e-06,4.2e-06,4.2e-06,2e-06,8e-06,1.31720e+00,4,2.15381e+01,2.66642e+01,5.10719e-01,2.09082e+00,9.27900e-01,1.73977e+00,4.99330e-01,1.75237e+00,3.80000e-01,1.71000e+00,1.94683e+01,2.57865e+01,2.13131e+01,2.65729e+01,8.03086e+07,
9e-06,9e-06,4.2e-06,4.2e-06,2e-06,1e-05,1.32729e+00,2,2.14733e+01,2.66380e+01,4.91135e-01,2.08533e+00,9.18414e-01,1.74284e+00,5.08038e-01,1.75362e+00,3.70000e-01,1.71000e+00,1.93099e+01,2.57156e+01,2.12482e+01,2.65464e+01,6.44947e+07,
9e-06,9e-06,4.2e-06,4.2e-06,4e-06,2e-06,1.20244e+00,6,2.29239e+01,2.72058e+01,7.03287e-01,2.10712e+00,1.00559e+00,1.67909e+00,4.16939e-01,1.74457e+00,4.60000e-01,1.68000e+00,2.09542e+01,2.64254e+01,2.26513e+01,2.71019e+01,5.77969e+08,
9e-06,9e-06,4.2e-06,4.2e-06,4e-06,4e-06,1.24678e+00,4,2.23578e+01,2.69886e+01,6.11822e-01,2.11102e+00,9.58538e-01,1.70756e+00,4.44252e-01,1.74691e+00,4.30000e-01,1.70000e+00,2.04686e+01,2.62218e+01,2.21148e+01,2.68937e+01,2.99358e+08,
9e-06,9e-06,4.2e-06,4.2e-06,4e-06,6e-06,1.26910e+00,4,2.20479e+01,2.68673e+01,5.67909e-01,2.10828e+00,9.36962e-01,1.71975e+00,4.60342e-01,1.75498e+00,4.20000e-01,1.70000e+00,2.01668e+01,2.60927e+01,2.18145e+01,2.67749e+01,2.15443e+08,
9e-06,9e-06,4.2e-06,4.2e-06,4e-06,8e-06,1.28383e+00,4,2.18600e+01,2.67930e+01,5.40103e-01,2.10458e+00,9.23901e-01,1.72683e+00,4.71745e-01,1.75968e+00,4.10000e-01,1.71000e+00,1.99583e+01,2.60025e+01,2.16308e+01,2.67015e+01,1.55052e+08,
9e-06,9e-06,4.2e-06,4.2e-06,4e-06,1e-05,1.29477e+00,4,2.17367e+01,2.67439e+01,5.20178e-01,2.10086e+00,9.14927e-01,1.73155e+00,4.80560e-01,1.74379e+00,4.00000e-01,1.71000e+00,1.98009e+01,2.59337e+01,2.15096e+01,2.66527e+01,1.24520e+08,
9e-06,9e-06,4.2e-06,4.2e-06,6e-06,2e-06,1.17100e+00,6,2.31877e+01,2.73051e+01,7.23533e-01,2.09840e+00,9.94336e-01,1.65667e+00,4.01169e-01,1.74459e+00,4.80000e-01,1.66000e+00,2.11589e+01,2.65099e+01,2.28876e+01,2.71920e+01,8.03086e+08,
9e-06,9e-06,4.2e-06,4.2e-06,6e-06,4e-06,1.22196e+00,4,2.26950e+01,2.71186e+01,6.30476e-01,2.11024e+00,9.52337e-01,1.69220e+00,4.28194e-01,1.75185e+00,4.50000e-01,1.69000e+00,2.07651e+01,2.63467e+01,2.24370e+01,2.70193e+01,4.15956e+08,
9e-06,9e-06,4.2e-06,4.2e-06,6e-06,6e-06,1.24668e+00,4,2.23591e+01,2.69891e+01,5.85940e-01,2.11103e+00,9.32559e-01,1.70750e+00,4.44195e-01,1.74687e+00,4.40000e-01,1.70000e+00,2.04697e+01,2.62222e+01,2.21160e+01,2.68941e+01,2.99358e+08,
9e-06,9e-06,4.2e-06,4.2e-06,6e-06,8e-06,1.26269e+00,4,2.21348e+01,2.69015e+01,5.57779e-01,2.10942e+00,9.20420e-01,1.71642e+00,4.55583e-01,1.75275e+00,4.30000e-01,1.70000e+00,2.02554e+01,2.61308e+01,2.18988e+01,2.68084e+01,2.40410e+08,
9e-06,9e-06,4.2e-06,4.2e-06,6e-06,1e-05,1.27442e+00,4,2.19774e+01,2.68395e+01,5.37612e-01,2.10712e+00,9.11998e-01,1.72240e+00,4.64414e-01,1.75675e+00,4.20000e-01,1.70000e+00,2.00918e+01,2.60604e+01,2.17455e+01,2.67474e+01,1.93070e+08,
9e-06,9e-06,4.2e-06,4.2e-06,8e-06,2e-06,1.14515e+00,6,2.32975e+01,2.73462e+01,7.38668e-01,2.08870e+00,9.83557e-01,1.63753e+00,3.90098e-01,1.73399e+00,4.90000e-01,1.65000e+00,2.12337e+01,2.65405e+01,2.29726e+01,2.72242e+01,1.00000e+09,
9e-06,9e-06,4.2e-06,4.2e-06,8e-06,4e-06,1.20239e+00,6,2.29245e+01,2.72060e+01,6.44141e-01,2.10711e+00,9.46405e-01,1.67906e+00,4.16911e-01,1.74456e+00,4.70000e-01,1.68000e+00,2.09545e+01,2.64256e+01,2.26518e+01,2.71021e+01,5.77969e+08,
9e-06,9e-06,4.2e-06,4.2e-06,8e-06,6e-06,1.22940e+00,4,2.25978e+01,2.70813e+01,5.99052e-01,2.11087e+00,9.28365e-01,1.69698e+00,4.32811e-01,1.73984e+00,4.50000e-01,1.69000e+00,2.06819e+01,2.63118e+01,2.23445e+01,2.69834e+01,4.15956e+08,
9e-06,9e-06,4.2e-06,4.2e-06,8e-06,8e-06,1.24661e+00,4,2.23602e+01,2.69895e+01,5.70585e-01,2.11103e+00,9.17130e-01,1.70746e+00,4.44154e-01,1.74684e+00,4.40000e-01,1.70000e+00,2.04705e+01,2.62226e+01,2.21168e+01,2.68945e+01,2.99358e+08,
9e-06,9e-06,4.2e-06,4.2e-06,8e-06,1e-05,1.25910e+00,4,2.21846e+01,2.69210e+01,5.50217e-01,2.10993e+00,9.09261e-01,1.71449e+00,4.52969e-01,1.75147e+00,4.30000e-01,1.70000e+00,2.03045e+01,2.61518e+01,2.19471e+01,2.68275e+01,2.40410e+08,
9e-06,9e-06,4.2e-06,4.2e-06,1e-05,2e-06,1.12248e+00,6,2.33183e+01,2.73539e+01,7.50971e-01,2.07889e+00,9.73131e-01,1.62050e+00,3.81560e-01,1.73729e+00,5.10000e-01,1.64000e+00,2.12357e+01,2.65413e+01,2.29711e+01,2.72236e+01,1.11588e+09,
9e-06,9e-06,4.2e-06,4.2e-06,1e-05,4e-06,1.18577e+00,6,2.30813e+01,2.72652e+01,6.55049e-01,2.10300e+00,9.40661e-01,1.66737e+00,4.08231e-01,1.73772e+00,4.80000e-01,1.67000e+00,2.10786e+01,2.64768e+01,2.27947e+01,2.71567e+01,6.44947e+08,
9e-06,9e-06,4.2e-06,4.2e-06,1e-05,6e-06,1.21497e+00,4,2.27818e+01,2.71517e+01,6.09444e-01,2.10935e+00,9.24310e-01,1.68760e+00,4.24039e-01,1.74934e+00,4.60000e-01,1.68000e+00,2.08377e+01,2.63770e+01,2.25186e+01,2.70508e+01,4.64159e+08,
9e-06,9e-06,4.2e-06,4.2e-06,1e-05,8e-06,1.23334e+00,4,2.25446e+01,2.70609e+01,5.80698e-01,2.11107e+00,9.13956e-01,1.69945e+00,4.35330e-01,1.74150e+00,4.50000e-01,1.69000e+00,2.06356e+01,2.62923e+01,2.22937e+01,2.69637e+01,3.72759e+08,
9e-06,9e-06,4.2e-06,4.2e-06,1e-05,1e-05,1.24655e+00,4,2.23611e+01,2.69898e+01,5.60148e-01,2.11104e+00,9.06631e-01,1.70742e+00,4.44119e-01,1.74682e+00,4.40000e-01,1.70000e+00,2.04712e+01,2.62229e+01,2.21176e+01,2.68947e+01,2.99358e+08,
9e-06,9e-06,4.5e-06,4.5e-06,2e-06,2e-06,1.25090e+00,4,2.22692e+01,2.69541e+01,6.70636e-01,2.11317e+00,1.02147e+00,1.70991e+00,4.44756e-01,1.74828e+00,4.30000e-01,1.70000e+00,2.03895e+01,2.61881e+01,2.20288e+01,2.68598e+01,2.99358e+08,
9e-06,9e-06,4.5e-06,4.5e-06,2e-06,4e-06,1.28754e+00,4,2.17901e+01,2.67652e+01,5.81063e-01,2.10590e+00,9.68575e-01,1.72847e+00,4.72278e-01,1.76067e+00,4.00000e-01,1.71000e+00,1.98858e+01,2.59709e+01,2.15624e+01,2.66739e+01,1.55052e+08,
9e-06,9e-06,4.5e-06,4.5e-06,2e-06,6e-06,1.30706e+00,4,2.15915e+01,2.66856e+01,5.37952e-01,2.09828e+00,9.44993e-01,1.73628e+00,4.88309e-01,1.74844e+00,3.90000e-01,1.71000e+00,1.96027e+01,2.58463e+01,2.13664e+01,2.65946e+01,1.11588e+08,
9e-06,9e-06,4.5e-06,4.5e-06,2e-06,8e-06,1.32033e+00,2,2.14891e+01,2.66444e+01,5.10636e-01,2.09172e+00,9.30951e-01,1.74074e+00,4.99598e-01,1.75143e+00,3.80000e-01,1.72000e+00,1.94024e+01,2.57571e+01,2.12644e+01,2.65531e+01,8.03086e+07,
9e-06,9e-06,4.5e-06,4.5e-06,2e-06,1e-05,1.33037e+00,2,2.14289e+01,2.66200e+01,4.91053e-01,2.08610e+00,9.21408e-01,1.74368e+00,5.08293e-01,1.75434e+00,3.70000e-01,1.72000e+00,1.92435e+01,2.56857e+01,2.12040e+01,2.65283e+01,6.44947e+07,
9e-06,9e-06,4.5e-06,4.5e-06,4e-06,2e-06,1.20729e+00,6,2.28181e+01,2.71656e+01,7.03154e-01,2.11032e+00,1.01031e+00,1.68240e+00,4.17399e-01,1.74609e+00,4.60000e-01,1.68000e+00,2.08662e+01,2.63889e+01,2.25498e+01,2.70628e+01,5.77969e+08,
9e-06,9e-06,4.5e-06,4.5e-06,4e-06,4e-06,1.25071e+00,4,2.22718e+01,2.69551e+01,6.11715e-01,2.11318e+00,9.62358e-01,1.70981e+00,4.44628e-01,1.74821e+00,4.30000e-01,1.70000e+00,2.03919e+01,2.61891e+01,2.20312e+01,2.68608e+01,2.99358e+08,
9e-06,9e-06,4.5e-06,4.5e-06,4e-06,6e-06,1.27269e+00,4,2.19733e+01,2.68379e+01,5.67810e-01,2.10998e+00,9.40455e-01,1.72153e+00,4.60681e-01,1.75604e+00,4.20000e-01,1.71000e+00,2.00954e+01,2.60619e+01,2.17414e+01,2.67458e+01,2.15443e+08,
9e-06,9e-06,4.5e-06,4.5e-06,4e-06,8e-06,1.28725e+00,4,2.17935e+01,2.67666e+01,5.40011e-01,2.10600e+00,9.27225e-01,1.72834e+00,4.72061e-01,1.76058e+00,4.10000e-01,1.71000e+00,1.98899e+01,2.59726e+01,2.15655e+01,2.66752e+01,1.55052e+08,
9e-06,9e-06,4.5e-06,4.5e-06,4e-06,1e-05,1.29808e+00,4,2.16761e+01,2.67196e+01,5.20089e-01,2.10210e+00,9.18145e-01,1.73287e+00,4.80859e-01,1.74493e+00,4.00000e-01,1.71000e+00,1.97339e+01,2.59043e+01,2.14498e+01,2.66285e+01,1.24520e+08,
9e-06,9e-06,4.5e-06,4.5e-06,6e-06,2e-06,1.17670e+00,6,2.30712e+01,2.72614e+01,7.23377e-01,2.10242e+00,9.99887e-01,1.66081e+00,4.01697e-01,1.74622e+00,4.80000e-01,1.67000e+00,2.10640e+01,2.64708e+01,2.27770e+01,2.71499e+01,8.03086e+08,
9e-06,9e-06,4.5e-06,4.5e-06,6e-06,4e-06,1.22636e+00,4,2.25973e+01,2.70811e+01,6.30356e-01,2.11296e+00,9.56619e-01,1.69503e+00,4.28616e-01,1.73845e+00,4.50000e-01,1.69000e+00,2.06821e+01,2.63119e+01,2.23427e+01,2.69827e+01,4.15956e+08,
9e-06,9e-06,4.5e-06,4.5e-06,6e-06,6e-06,1.25061e+00,4,2.22732e+01,2.69556e+01,5.85833e-01,2.11319e+00,9.36381e-01,1.70975e+00,4.44572e-01,1.74817e+00,4.40000e-01,1.70000e+00,2.03930e+01,2.61896e+01,2.20323e+01,2.68612e+01,2.99358e+08,
9e-06,9e-06,4.5e-06,4.5e-06,6e-06,8e-06,1.26637e+00,4,2.20570e+01,2.68709e+01,5.57680e-01,2.11124e+00,9.24000e-01,1.71834e+00,4.55933e-01,1.75389e+00,4.30000e-01,1.71000e+00,2.01826e+01,2.60995e+01,2.18229e+01,2.67782e+01,2.40410e+08,
9e-06,9e-06,4.5e-06,4.5e-06,6e-06,1e-05,1.27795e+00,4,2.19059e+01,2.68112e+01,5.37517e-01,2.10871e+00,9.15428e-01,1.72408e+00,4.64745e-01,1.75774e+00,4.20000e-01,1.71000e+00,2.00215e+01,2.60299e+01,2.16754e+01,2.67193e+01,1.93070e+08,
9e-06,9e-06,4.5e-06,4.5e-06,8e-06,2e-06,1.15167e+00,6,2.31745e+01,2.73002e+01,7.38489e-01,2.09341e+00,9.89901e-01,1.64237e+00,3.90690e-01,1.73600e+00,4.90000e-01,1.66000e+00,2.11340e+01,2.64997e+01,2.28568e+01,2.71803e+01,1.00000e+09,
9e-06,9e-06,4.5e-06,4.5e-06,8e-06,4e-06,1.20725e+00,6,2.28187e+01,2.71658e+01,6.44009e-01,2.11031e+00,9.51125e-01,1.68237e+00,4.17372e-01,1.74608e+00,4.70000e-01,1.68000e+00,2.08666e+01,2.63890e+01,2.25503e+01,2.70631e+01,5.77969e+08,
9e-06,9e-06,4.5e-06,4.5e-06,8e-06,6e-06,1.23365e+00,4,2.25035e+01,2.70450e+01,5.98936e-01,2.11342e+00,9.32498e-01,1.69963e+00,4.33219e-01,1.74137e+00,4.50000e-01,1.69000e+00,2.06007e+01,2.62776e+01,2.22533e+01,2.69479e+01,3.72759e+08,
9e-06,9e-06,4.5e-06,4.5e-06,8e-06,8e-06,1.25054e+00,4,2.22742e+01,2.69560e+01,5.70479e-01,2.11319e+00,9.20954e-01,1.70971e+00,4.44531e-01,1.74814e+00,4.40000e-01,1.70000e+00,2.03938e+01,2.61900e+01,2.20332e+01,2.68615e+01,2.99358e+08,
9e-06,9e-06,4.5e-06,4.5e-06,8e-06,1e-05,1.26283e+00,4,2.21050e+01,2.68898e+01,5.50115e-01,2.11183e+00,9.12892e-01,1.71648e+00,4.53325e-01,1.75263e+00,4.30000e-01,1.70000e+00,2.02308e+01,2.61203e+01,2.18693e+01,2.67967e+01,2.40410e+08,
9e-06,9e-06,4.5e-06,4.5e-06,1e-05,2e-06,1.12979e+00,6,2.31913e+01,2.73065e+01,7.50769e-01,2.08422e+00,9.80239e-01,1.62597e+00,3.82211e-01,1.73929e+00,5.10000e-01,1.64000e+00,2.11329e+01,2.64992e+01,2.28523e+01,2.71786e+01,1.11588e+09,
9e-06,9e-06,4.5e-06,4.5e-06,1e-05,4e-06,1.19106e+00,6,2.29694e+01,2.72230e+01,6.54904e-01,2.10662e+00,9.45801e-01,1.67111e+00,4.08727e-01,1.73949e+00,4.80000e-01,1.68000e+00,2.09868e+01,2.64389e+01,2.26879e+01,2.71159e+01,6.44947e+08,
9e-06,9e-06,4.5e-06,4.5e-06,1e-05,6e-06,1.21953e+00,4,2.26810e+01,2.71133e+01,6.09320e-01,2.11224e+00,9.28741e-01,1.69060e+00,4.24474e-01,1.75068e+00,4.60000e-01,1.69000e+00,2.07528e+01,2.63415e+01,2.24216e+01,2.70133e+01,4.64159e+08,
9e-06,9e-06,4.5e-06,4.5e-06,1e-05,8e-06,1.23751e+00,4,2.24522e+01,2.70252e+01,5.80585e-01,2.11353e+00,9.18014e-01,1.70200e+00,4.35731e-01,1.74298e+00,4.50000e-01,1.70000e+00,2.05554e+01,2.62585e+01,2.22041e+01,2.69287e+01,3.72759e+08,
9e-06,9e-06,4.5e-06,4.5e-06,1e-05,1e-05,1.25048e+00,4,2.22750e+01,2.69564e+01,5.60041e-01,2.11320e+00,9.10455e-01,1.70967e+00,4.44496e-01,1.74812e+00,4.40000e-01,1.70000e+00,2.03945e+01,2.61902e+01,2.20339e+01,2.68618e+01,2.99358e+08,
9e-06,9e-06,4.8e-06,4.8e-06,2e-06,2e-06,1.25451e+00,4,2.21904e+01,2.69233e+01,6.70538e-01,2.11511e+00,1.02499e+00,1.71194e+00,4.45106e-01,1.74945e+00,4.30000e-01,1.71000e+00,2.03185e+01,2.61578e+01,2.19520e+01,2.68295e+01,2.99358e+08,
9e-06,9e-06,4.8e-06,4.8e-06,2e-06,4e-06,1.29071e+00,4,2.17295e+01,2.67410e+01,5.80978e-01,2.10718e+00,9.71654e-01,1.72982e+00,4.72571e-01,1.74173e+00,4.00000e-01,1.71000e+00,1.98222e+01,2.59431e+01,2.15028e+01,2.66499e+01,1.55052e+08,
9e-06,9e-06,4.8e-06,4.8e-06,2e-06,6e-06,1.31006e+00,4,2.15406e+01,2.66651e+01,5.37872e-01,2.09925e+00,9.47915e-01,1.73733e+00,4.88574e-01,1.74941e+00,3.90000e-01,1.72000e+00,1.95411e+01,2.58190e+01,2.13160e+01,2.65741e+01,1.11588e+08,
9e-06,9e-06,4.8e-06,4.8e-06,2e-06,8e-06,1.32325e+00,2,2.14444e+01,2.66263e+01,5.10558e-01,2.09252e+00,9.33792e-01,1.74162e+00,4.99846e-01,1.75217e+00,3.80000e-01,1.72000e+00,1.93408e+01,2.57295e+01,2.12200e+01,2.65349e+01,8.03086e+07,
9e-06,9e-06,4.8e-06,4.8e-06,2e-06,1e-05,1.33323e+00,2,2.13886e+01,2.66036e+01,4.90976e-01,2.08678e+00,9.24198e-01,1.74444e+00,5.08530e-01,1.75500e+00,3.70000e-01,1.72000e+00,1.91811e+01,2.56575e+01,2.11638e+01,2.65119e+01,6.44947e+07,
9e-06,9e-06,4.8e-06,4.8e-06,4e-06,2e-06,1.21172e+00,6,2.27202e+01,2.71282e+01,7.03034e-01,2.11321e+00,1.01462e+00,1.68539e+00,4.17827e-01,1.74746e+00,4.60000e-01,1.69000e+00,2.07847e+01,2.63549e+01,2.24557e+01,2.70265e+01,5.77969e+08,
9e-06,9e-06,4.8e-06,4.8e-06,4e-06,4e-06,1.25433e+00,4,2.21929e+01,2.69243e+01,6.11617e-01,2.11513e+00,9.65878e-01,1.71183e+00,4.44979e-01,1.74938e+00,4.30000e-01,1.70000e+00,2.03208e+01,2.61588e+01,2.19543e+01,2.68304e+01,2.99358e+08,
9e-06,9e-06,4.8e-06,4.8e-06,4e-06,6e-06,1.27601e+00,4,2.19052e+01,2.68109e+01,5.67720e-01,2.11150e+00,9.43687e-01,1.72314e+00,4.60996e-01,1.75700e+00,4.20000e-01,1.71000e+00,2.00292e+01,2.60333e+01,2.16747e+01,2.67191e+01,2.15443e+08,
9e-06,9e-06,4.8e-06,4.8e-06,4e-06,8e-06,1.29041e+00,4,2.17328e+01,2.67423e+01,5.39925e-01,2.10728e+00,9.30306e-01,1.72969e+00,4.72354e-01,1.74161e+00,4.10000e-01,1.71000e+00,1.98262e+01,2.59448e+01,2.15057e+01,2.66511e+01,1.55052e+08,
9e-06,9e-06,4.8e-06,4.8e-06,4e-06,1e-05,1.30115e+00,4,2.16208e+01,2.66974e+01,5.20006e-01,2.10320e+00,9.21133e-01,1.73405e+00,4.81137e-01,1.74597e+00,4.00000e-01,1.72000e+00,1.96717e+01,2.58768e+01,2.13952e+01,2.66063e+01,1.24520e+08,
9e-06,9e-06,4.8e-06,4.8e-06,6e-06,2e-06,1.18189e+00,6,2.29630e+01,2.72206e+01,7.23236e-01,2.10604e+00,1.00493e+00,1.66454e+00,4.02189e-01,1.74767e+00,4.80000e-01,1.68000e+00,2.09758e+01,2.64344e+01,2.26741e+01,2.71106e+01,8.03086e+08,
9e-06,9e-06,4.8e-06,4.8e-06,6e-06,4e-06,1.23040e+00,4,2.25072e+01,2.70464e+01,6.30246e-01,2.11542e+00,9.60545e-01,1.69758e+00,4.29008e-01,1.73972e+00,4.50000e-01,1.70000e+00,2.06051e+01,2.62795e+01,2.22556e+01,2.69488e+01,4.15956e+08,
9e-06,9e-06,4.8e-06,4.8e-06,6e-06,6e-06,1.25423e+00,4,2.21942e+01,2.69248e+01,5.85735e-01,2.11513e+00,9.39902e-01,1.71178e+00,4.44922e-01,1.74934e+00,4.40000e-01,1.70000e+00,2.03219e+01,2.61593e+01,2.19554e+01,2.68308e+01,2.99358e+08,
9e-06,9e-06,4.8e-06,4.8e-06,6e-06,8e-06,1.26977e+00,4,2.19858e+01,2.68428e+01,5.57587e-01,2.11288e+00,9.27307e-01,1.72006e+00,4.56258e-01,1.75492e+00,4.30000e-01,1.71000e+00,2.01151e+01,2.60705e+01,2.17531e+01,2.67504e+01,2.40410e+08,
9e-06,9e-06,4.8e-06,4.8e-06,6e-06,1e-05,1.28121e+00,4,2.18405e+01,2.67852e+01,5.37429e-01,2.11015e+00,9.18601e-01,1.72560e+00,4.65052e-01,1.75864e+00,4.20000e-01,1.71000e+00,1.99563e+01,2.60016e+01,2.16112e+01,2.66936e+01,1.93070e+08,
9e-06,9e-06,4.8e-06,4.8e-06,8e-06,2e-06,1.15758e+00,6,2.30599e+01,2.72571e+01,7.38327e-01,2.09766e+00,9.95647e-01,1.64673e+00,3.91239e-01,1.73781e+00,4.90000e-01,1.66000e+00,2.10413e+01,2.64615e+01,2.27487e+01,2.71391e+01,1.00000e+09,
9e-06,9e-06,4.8e-06,4.8e-06,8e-06,4e-06,1.21168e+00,6,2.27208e+01,2.71285e+01,6.43888e-01,2.11320e+00,9.55439e-01,1.68536e+00,4.17800e-01,1.74744e+00,4.70000e-01,1.69000e+00,2.07850e+01,2.63550e+01,2.24563e+01,2.70268e+01,5.77969e+08,
9e-06,9e-06,4.8e-06,4.8e-06,8e-06,6e-06,1.23755e+00,4,2.24165e+01,2.70114e+01,5.98830e-01,2.11572e+00,9.36293e-01,1.70201e+00,4.33598e-01,1.74275e+00,4.50000e-01,1.70000e+00,2.05255e+01,2.62459e+01,2.21691e+01,2.69149e+01,3.72759e+08,
9e-06,9e-06,4.8e-06,4.8e-06,8e-06,8e-06,1.25416e+00,4,2.21951e+01,2.69252e+01,5.70380e-01,2.11514e+00,9.24476e-01,1.71174e+00,4.44881e-01,1.74931e+00,4.40000e-01,1.70000e+00,2.03227e+01,2.61596e+01,2.19562e+01,2.68311e+01,2.99358e+08,
9e-06,9e-06,4.8e-06,4.8e-06,8e-06,1e-05,1.26627e+00,4,2.20319e+01,2.68611e+01,5.50022e-01,2.11354e+00,9.16244e-01,1.71827e+00,4.53655e-01,1.75370e+00,4.30000e-01,1.71000e+00,2.01626e+01,2.60909e+01,2.17979e+01,2.67683e+01,2.40410e+08,
9e-06,9e-06,4.8e-06,4.8e-06,1e-05,2e-06,1.13640e+00,6,2.30726e+01,2.72619e+01,7.50586e-01,2.08902e+00,9.86659e-01,1.63090e+00,3.82815e-01,1.74109e+00,5.10000e-01,1.65000e+00,2.10370e+01,2.64597e+01,2.27411e+01,2.71362e+01,1.11588e+09,
9e-06,9e-06,4.8e-06,4.8e-06,1e-05,4e-06,1.19587e+00,6,2.28657e+01,2.71837e+01,6.54773e-01,2.10990e+00,9.50485e-01,1.67449e+00,4.09188e-01,1.74108e+00,4.80000e-01,1.68000e+00,2.09015e+01,2.64036e+01,2.25888e+01,2.70779e+01,6.44947e+08,
9e-06,9e-06,4.8e-06,4.8e-06,1e-05,6e-06,1.22370e+00,4,2.25880e+01,2.70776e+01,6.09206e-01,2.11485e+00,9.32798e-01,1.69330e+00,4.24879e-01,1.73695e+00,4.60000e-01,1.69000e+00,2.06742e+01,2.63086e+01,2.23319e+01,2.69785e+01,4.64159e+08,
9e-06,9e-06,4.8e-06,4.8e-06,1e-05,8e-06,1.24134e+00,4,2.23670e+01,2.69922e+01,5.80480e-01,2.11574e+00,9.21742e-01,1.70431e+00,4.36103e-01,1.74431e+00,4.50000e-01,1.70000e+00,2.04812e+01,2.62271e+01,2.21215e+01,2.68963e+01,3.72759e+08,
9e-06,9e-06,4.8e-06,4.8e-06,1e-05,1e-05,1.25410e+00,4,2.21959e+01,2.69255e+01,5.59943e-01,2.11515e+00,9.13978e-01,1.71171e+00,4.44846e-01,1.74929e+00,4.40000e-01,1.70000e+00,2.03233e+01,2.61599e+01,2.19568e+01,2.68314e+01,2.99358e+08,
